Student Country,Topic,Subtopic,Keywords,Type of Answer
1,7,23,324,1
3,7,23,324,0
0,7,23,322,0
2,7,23,322,0
2,7,23,322,1
3,7,23,322,0
3,7,23,322,1
1,7,23,322,0
3,7,23,322,1
3,7,23,322,0
3,7,23,322,0
3,7,23,322,1
3,7,23,322,1
3,7,23,322,0
3,7,23,322,1
3,7,23,322,1
3,7,23,322,0
3,7,23,322,0
3,7,23,322,0
3,7,23,322,1
2,7,23,322,0
2,7,23,322,0
1,7,23,322,1
1,7,23,322,0
1,7,23,322,0
1,7,23,322,0
1,7,23,322,1
3,7,23,322,0
3,7,23,167,1
3,7,23,167,0
3,7,23,167,1
3,7,23,167,0
2,7,23,167,0
2,7,23,167,0
2,7,23,167,0
2,7,23,167,0
2,7,23,167,0
2,7,23,167,1
2,7,23,167,1
1,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,1
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,1
3,7,23,167,0
3,7,23,167,1
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,1
3,7,23,167,1
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,1
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,0
2,7,23,167,0
6,7,23,167,0
6,7,23,167,1
6,7,23,167,0
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,0
6,7,23,167,0
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,1
6,7,23,167,0
6,7,23,167,1
1,7,23,167,0
1,7,23,167,1
3,7,23,167,0
2,7,23,167,0
3,7,23,167,0
1,7,23,167,0
1,7,23,167,0
1,7,23,167,0
1,7,23,167,1
1,7,23,167,1
3,7,23,167,0
1,7,23,167,0
3,7,23,167,0
1,7,23,167,0
3,7,23,161,0
3,7,23,161,1
2,7,23,161,1
2,7,23,161,1
2,7,23,161,0
2,7,23,161,1
2,7,23,161,0
2,7,23,161,1
2,7,23,161,1
3,7,23,161,1
3,7,23,161,0
3,7,23,161,1
3,7,23,161,1
3,7,23,161,0
3,7,23,161,0
3,7,23,161,1
3,7,23,161,0
3,7,23,161,0
3,7,23,161,0
3,7,23,161,1
3,7,23,161,0
3,7,23,161,0
3,7,23,161,1
3,7,23,161,0
3,7,23,161,0
3,7,23,161,0
3,7,23,161,0
3,7,23,161,0
3,7,23,161,0
3,7,23,161,0
3,7,23,161,1
3,7,23,161,0
3,7,23,161,1
3,7,23,161,1
3,7,23,161,1
3,7,23,161,0
3,7,23,161,1
3,7,23,161,1
3,7,23,161,1
3,7,23,161,0
3,7,23,161,0
3,7,23,161,1
3,7,23,161,1
3,7,23,161,0
3,7,23,161,0
3,7,23,161,0
3,7,23,161,0
6,7,23,161,1
2,7,23,161,1
2,7,23,161,0
6,7,23,161,0
6,7,23,161,0
6,7,23,161,0
6,7,23,161,1
6,7,23,161,1
6,7,23,161,0
6,7,23,161,1
6,7,23,161,1
6,7,23,161,1
6,7,23,161,0
6,7,23,161,1
6,7,23,161,1
6,7,23,161,0
6,7,23,161,1
6,7,23,161,1
6,7,23,161,1
6,7,23,161,1
6,7,23,161,0
6,7,23,161,0
6,7,23,161,1
6,7,23,161,1
1,7,23,161,0
1,7,23,161,1
1,7,23,161,0
2,7,23,161,0
2,7,23,161,0
1,7,23,161,1
1,7,23,161,0
1,7,23,161,0
1,7,23,161,0
1,7,23,161,0
1,7,23,161,1
1,7,23,161,0
1,7,23,161,1
3,7,23,161,1
3,7,23,161,0
1,7,23,161,0
1,7,23,161,0
3,7,23,161,1
3,7,23,161,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
2,7,23,325,0
2,7,23,325,1
2,7,23,325,1
1,7,23,325,0
3,7,23,325,1
1,7,23,325,0
1,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
2,7,23,325,0
2,7,23,325,0
6,7,23,325,1
6,7,23,325,1
6,7,23,325,1
6,7,23,325,1
6,7,23,325,0
6,7,23,325,1
6,7,23,325,1
6,7,23,325,0
6,7,23,325,1
6,7,23,325,0
6,7,23,325,1
6,7,23,325,0
6,7,23,325,0
6,7,23,325,0
6,7,23,325,1
6,7,23,325,1
6,7,23,325,1
6,7,23,325,0
6,7,23,325,1
6,7,23,325,1
1,7,23,325,0
1,7,23,325,1
2,7,23,325,0
2,7,23,325,0
2,7,23,325,0
1,7,23,325,0
1,7,23,325,0
1,7,23,325,1
1,7,23,325,0
1,7,23,325,0
1,7,23,325,1
1,7,23,325,1
3,7,23,325,0
1,7,23,325,1
3,7,23,325,0
1,7,23,325,0
1,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,1
0,7,23,167,1
0,7,23,167,1
2,7,23,167,0
2,7,23,167,0
1,7,23,167,0
4,7,23,167,1
4,7,23,167,1
4,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,0
3,7,23,167,1
3,7,23,167,0
3,7,23,167,1
3,7,23,167,1
3,7,23,167,1
3,7,23,167,0
3,7,23,167,1
3,7,23,167,1
3,7,23,167,1
3,7,23,167,1
3,7,23,167,1
3,7,23,167,1
6,7,23,167,0
2,7,23,167,1
2,7,23,167,1
2,7,23,167,0
2,7,23,167,0
1,7,23,167,1
1,7,23,167,1
2,7,23,167,0
1,7,23,167,0
1,7,23,167,1
3,7,23,167,0
3,7,23,323,0
2,7,23,323,1
2,7,23,323,0
2,7,23,323,1
2,7,23,323,1
2,7,23,323,1
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,1
3,7,23,323,0
3,7,23,323,0
3,7,23,323,1
3,7,23,323,0
3,7,23,323,1
3,7,23,323,1
3,7,23,323,0
3,7,23,323,1
3,7,23,323,0
3,7,23,323,1
3,7,23,323,1
3,7,23,323,0
3,7,23,323,0
3,7,23,323,1
3,7,23,323,0
3,7,23,323,1
3,7,23,323,1
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,1
3,7,23,323,0
3,7,23,323,0
3,7,23,323,1
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,1
3,7,23,323,1
2,7,23,323,0
6,7,23,323,1
6,7,23,323,0
6,7,23,323,0
6,7,23,323,1
6,7,23,323,0
6,7,23,323,1
6,7,23,323,1
6,7,23,323,0
6,7,23,323,0
6,7,23,323,1
6,7,23,323,0
6,7,23,323,1
6,7,23,323,1
6,7,23,323,0
6,7,23,323,0
6,7,23,323,0
6,7,23,323,0
1,7,23,323,0
1,7,23,323,1
1,7,23,323,0
2,7,23,323,0
2,7,23,323,0
2,7,23,323,0
1,7,23,323,0
1,7,23,323,1
1,7,23,323,0
1,7,23,323,0
1,7,23,323,0
1,7,23,323,0
1,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,1
2,7,23,323,0
2,7,23,323,1
2,7,23,323,1
2,7,23,323,0
2,7,23,323,1
2,7,23,323,0
2,7,23,323,0
2,7,23,323,0
1,7,23,323,1
3,7,23,323,0
3,7,23,323,1
3,7,23,323,1
3,7,23,323,0
3,7,23,323,1
3,7,23,323,1
3,7,23,323,0
3,7,23,323,0
3,7,23,323,1
3,7,23,323,0
3,7,23,323,1
3,7,23,323,1
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,1
3,7,23,323,0
3,7,23,323,1
3,7,23,323,1
3,7,23,323,0
3,7,23,323,1
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,1
3,7,23,323,0
3,7,23,323,1
3,7,23,323,1
3,7,23,323,1
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
3,7,23,323,0
2,7,23,323,0
6,7,23,323,1
6,7,23,323,1
6,7,23,323,1
6,7,23,323,1
6,7,23,323,1
6,7,23,323,1
6,7,23,323,0
6,7,23,323,0
6,7,23,323,0
6,7,23,323,0
6,7,23,323,0
6,7,23,323,1
6,7,23,323,1
6,7,23,323,0
6,7,23,323,1
6,7,23,323,0
6,7,23,323,0
6,7,23,323,1
1,7,23,323,0
3,7,23,323,1
2,7,23,323,0
2,7,23,323,0
2,7,23,323,0
2,7,23,323,0
1,7,23,323,1
1,7,23,323,1
1,7,23,323,0
1,7,23,323,1
1,7,23,323,1
3,7,23,323,1
3,7,23,322,1
0,7,23,322,1
0,7,23,322,1
2,7,23,322,0
2,7,23,322,0
3,7,23,322,0
1,7,23,322,1
4,7,23,322,1
4,7,23,322,1
3,7,23,322,0
3,7,23,322,0
3,7,23,322,0
3,7,23,322,0
3,7,23,322,0
3,7,23,322,0
3,7,23,322,0
3,7,23,322,1
3,7,23,322,0
3,7,23,322,1
3,7,23,322,1
3,7,23,322,1
3,7,23,322,0
3,7,23,322,1
3,7,23,322,1
3,7,23,322,1
6,7,23,322,1
2,7,23,322,0
2,7,23,322,0
1,7,23,322,1
2,7,23,322,0
1,7,23,322,0
1,7,23,322,0
1,7,23,322,0
1,7,23,322,0
3,7,23,322,0
3,7,23,322,0
3,7,23,322,0
2,7,23,31,1
2,7,23,31,0
2,7,23,31,1
2,7,23,31,0
2,7,23,31,1
3,7,23,31,0
3,7,23,31,1
3,7,23,31,1
3,7,23,31,1
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,1
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,1
3,7,23,31,1
3,7,23,31,1
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,1
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
3,7,23,31,1
3,7,23,31,0
3,7,23,31,1
3,7,23,31,0
3,7,23,31,0
3,7,23,31,0
6,7,23,31,1
6,7,23,31,0
6,7,23,31,1
6,7,23,31,1
6,7,23,31,0
6,7,23,31,1
6,7,23,31,1
6,7,23,31,0
6,7,23,31,1
6,7,23,31,1
6,7,23,31,1
6,7,23,31,1
6,7,23,31,1
6,7,23,31,1
6,7,23,31,0
6,7,23,31,0
6,7,23,31,0
6,7,23,31,1
6,7,23,31,0
6,7,23,31,0
6,7,23,31,1
1,7,23,31,1
1,7,23,31,1
2,7,23,31,0
2,7,23,31,1
2,7,23,31,0
2,7,23,31,0
2,7,23,31,0
1,7,23,31,0
1,7,23,31,0
1,7,23,31,0
1,7,23,31,0
1,7,23,31,0
1,7,23,31,0
1,7,23,31,0
1,7,23,31,0
1,7,23,31,0
1,7,23,31,1
3,7,23,31,1
3,7,23,325,1
2,7,23,325,1
2,7,23,325,1
2,7,23,325,0
2,7,23,325,1
2,7,23,325,1
2,7,23,325,1
2,7,23,325,1
2,7,23,325,0
2,7,23,325,1
3,7,23,325,1
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,1
3,7,23,325,1
3,7,23,325,1
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,1
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
2,7,23,325,1
2,7,23,325,0
6,7,23,325,1
6,7,23,325,0
6,7,23,325,1
6,7,23,325,1
6,7,23,325,1
6,7,23,325,1
6,7,23,325,1
6,7,23,325,1
6,7,23,325,1
6,7,23,325,0
6,7,23,325,0
1,7,23,325,0
2,7,23,325,0
1,7,23,325,0
1,7,23,325,0
1,7,23,325,0
1,7,23,325,1
1,7,23,325,1
1,7,23,325,0
1,7,23,325,0
1,7,23,325,0
1,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
0,7,23,325,1
0,7,23,325,0
2,7,23,325,0
2,7,23,325,0
2,7,23,325,0
3,7,23,325,1
4,7,23,325,1
4,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
2,7,23,325,0
2,7,23,325,0
1,7,23,325,0
1,7,23,325,1
2,7,23,325,0
1,7,23,325,0
1,7,23,325,0
1,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
2,7,23,325,1
2,7,23,325,1
2,7,23,325,0
2,7,23,325,1
2,7,23,325,0
2,7,23,325,1
2,7,23,325,1
2,7,23,325,1
2,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
2,7,23,325,1
2,7,23,325,1
2,7,23,325,0
6,7,23,325,1
6,7,23,325,1
6,7,23,325,1
6,7,23,325,0
6,7,23,325,0
6,7,23,325,1
6,7,23,325,1
6,7,23,325,0
6,7,23,325,1
6,7,23,325,0
6,7,23,325,0
6,7,23,325,0
6,7,23,325,1
6,7,23,325,1
6,7,23,325,0
1,7,23,325,1
1,7,23,325,0
3,7,23,325,1
3,7,23,325,1
1,7,23,325,0
1,7,23,325,1
1,7,23,325,0
1,7,23,325,1
1,7,23,325,0
1,7,23,325,0
1,7,23,325,1
1,7,23,325,1
3,7,23,325,0
3,7,23,325,1
1,7,23,325,1
1,7,23,325,1
3,7,23,325,1
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
0,7,23,168,1
0,7,23,168,1
2,7,23,168,0
2,7,23,168,1
2,7,23,168,1
3,7,23,168,1
3,7,23,168,0
3,7,23,168,0
3,7,23,168,0
3,7,23,168,0
3,7,23,168,1
3,7,23,168,0
3,7,23,168,1
3,7,23,168,1
3,7,23,168,0
3,7,23,168,1
3,7,23,168,1
3,7,23,168,1
3,7,23,168,1
3,7,23,168,1
2,7,23,168,0
2,7,23,168,0
1,7,23,168,0
1,7,23,168,1
2,7,23,168,0
2,7,23,168,1
1,7,23,168,0
1,7,23,168,1
1,7,23,168,0
1,7,23,168,1
3,7,23,168,0
3,7,23,324,1
3,7,23,324,0
3,7,23,324,0
3,7,23,324,0
3,7,23,324,1
2,7,23,324,1
2,7,23,324,1
2,7,23,324,1
2,7,23,324,1
1,7,23,324,1
3,7,23,324,1
3,7,23,324,0
3,7,23,324,1
3,7,23,324,1
3,7,23,324,0
3,7,23,324,1
3,7,23,324,1
3,7,23,324,1
3,7,23,324,1
3,7,23,324,0
3,7,23,324,1
3,7,23,324,0
3,7,23,324,1
3,7,23,324,1
3,7,23,324,1
3,7,23,324,0
3,7,23,324,0
3,7,23,324,1
3,7,23,324,1
3,7,23,324,1
3,7,23,324,1
3,7,23,324,1
3,7,23,324,0
3,7,23,324,0
3,7,23,324,1
3,7,23,324,0
3,7,23,324,0
3,7,23,324,1
3,7,23,324,0
3,7,23,324,1
3,7,23,324,1
3,7,23,324,0
3,7,23,324,1
3,7,23,324,0
3,7,23,324,1
3,7,23,324,1
2,7,23,324,0
2,7,23,324,0
6,7,23,324,1
6,7,23,324,1
6,7,23,324,1
6,7,23,324,0
6,7,23,324,1
6,7,23,324,1
6,7,23,324,1
6,7,23,324,1
6,7,23,324,0
6,7,23,324,0
6,7,23,324,1
6,7,23,324,0
6,7,23,324,0
6,7,23,324,1
6,7,23,324,1
6,7,23,324,1
6,7,23,324,0
6,7,23,324,0
6,7,23,324,0
6,7,23,324,1
6,7,23,324,1
6,7,23,324,1
6,7,23,324,1
6,7,23,324,0
1,7,23,324,1
1,7,23,324,1
2,7,23,324,0
2,7,23,324,0
2,7,23,324,0
3,7,23,324,1
1,7,23,324,0
1,7,23,324,1
1,7,23,324,1
1,7,23,324,0
1,7,23,324,1
1,7,23,324,0
1,7,23,324,0
1,7,23,324,1
1,7,23,324,0
1,7,23,324,0
1,7,23,324,1
1,7,23,324,1
3,7,23,324,0
1,7,23,324,1
3,7,23,324,1
3,7,23,324,0
3,7,23,324,1
3,7,23,322,1
2,7,23,322,1
2,7,23,322,1
2,7,23,322,1
2,7,23,322,0
2,7,23,322,1
3,7,23,322,1
3,7,23,322,0
3,7,23,322,1
3,7,23,322,0
3,7,23,322,0
3,7,23,322,0
3,7,23,322,0
3,7,23,322,0
3,7,23,322,1
3,7,23,322,0
3,7,23,322,0
3,7,23,322,1
3,7,23,322,0
3,7,23,322,0
3,7,23,322,1
3,7,23,322,0
3,7,23,322,1
3,7,23,322,0
3,7,23,322,0
3,7,23,322,0
3,7,23,322,1
3,7,23,322,0
3,7,23,322,0
3,7,23,322,1
3,7,23,322,0
3,7,23,322,1
3,7,23,322,0
3,7,23,322,1
3,7,23,322,1
3,7,23,322,0
3,7,23,322,0
6,7,23,322,1
6,7,23,322,0
6,7,23,322,0
6,7,23,322,0
6,7,23,322,1
6,7,23,322,1
6,7,23,322,1
6,7,23,322,1
6,7,23,322,1
6,7,23,322,1
6,7,23,322,1
6,7,23,322,1
6,7,23,322,0
6,7,23,322,0
6,7,23,322,0
6,7,23,322,1
6,7,23,322,0
6,7,23,322,0
6,7,23,322,1
6,7,23,322,1
6,7,23,322,1
6,7,23,322,1
6,7,23,322,1
6,7,23,322,0
1,7,23,322,0
2,7,23,322,1
1,7,23,322,1
1,7,23,322,0
1,7,23,322,0
1,7,23,322,0
1,7,23,322,1
1,7,23,322,0
1,7,23,322,0
1,7,23,322,0
1,7,23,322,1
3,7,23,322,1
3,7,23,322,0
3,7,23,322,1
1,7,23,322,1
3,7,23,322,1
5,7,23,322,1
1,7,23,322,1
1,7,23,322,1
3,7,23,322,0
3,7,23,322,1
3,7,23,322,0
3,7,23,322,0
3,7,23,89,0
3,7,23,89,0
3,7,23,89,1
2,7,23,89,0
2,7,23,89,1
2,7,23,89,0
2,7,23,89,0
2,7,23,89,1
3,7,23,89,0
3,7,23,89,0
3,7,23,89,1
3,7,23,89,1
3,7,23,89,0
3,7,23,89,0
3,7,23,89,0
3,7,23,89,0
3,7,23,89,1
3,7,23,89,0
3,7,23,89,1
3,7,23,89,0
3,7,23,89,0
3,7,23,89,1
3,7,23,89,0
3,7,23,89,0
3,7,23,89,0
3,7,23,89,0
3,7,23,89,1
3,7,23,89,1
3,7,23,89,0
3,7,23,89,0
3,7,23,89,1
3,7,23,89,1
3,7,23,89,1
3,7,23,89,0
3,7,23,89,0
3,7,23,89,0
3,7,23,89,1
3,7,23,89,0
3,7,23,89,0
3,7,23,89,1
3,7,23,89,1
3,7,23,89,1
3,7,23,89,1
3,7,23,89,0
3,7,23,89,0
3,7,23,89,1
3,7,23,89,0
3,7,23,89,1
3,7,23,89,0
3,7,23,89,0
3,7,23,89,0
3,7,23,89,0
3,7,23,89,0
3,7,23,89,1
3,7,23,89,1
3,7,23,89,1
3,7,23,89,1
6,7,23,89,0
2,7,23,89,1
6,7,23,89,1
6,7,23,89,0
6,7,23,89,0
6,7,23,89,1
6,7,23,89,0
6,7,23,89,0
6,7,23,89,1
6,7,23,89,1
6,7,23,89,0
6,7,23,89,0
6,7,23,89,1
6,7,23,89,0
6,7,23,89,1
6,7,23,89,1
6,7,23,89,0
6,7,23,89,0
6,7,23,89,1
6,7,23,89,1
6,7,23,89,1
6,7,23,89,0
1,7,23,89,0
1,7,23,89,0
2,7,23,89,0
2,7,23,89,0
2,7,23,89,0
3,7,23,89,1
1,7,23,89,0
1,7,23,89,0
1,7,23,89,1
1,7,23,89,0
1,7,23,89,1
1,7,23,89,0
1,7,23,89,0
1,7,23,89,0
1,7,23,89,1
1,7,23,89,1
3,7,23,89,0
3,7,23,89,0
3,7,23,89,0
3,7,23,89,0
3,7,23,89,1
3,7,23,89,1
2,7,23,89,1
2,7,23,89,0
2,7,23,89,0
2,7,23,89,1
2,7,23,89,1
2,7,23,89,0
2,7,23,89,0
2,7,23,89,0
2,7,23,89,0
2,7,23,89,1
2,7,23,89,1
2,7,23,89,1
2,7,23,89,0
1,7,23,89,1
3,7,23,89,1
3,7,23,89,1
3,7,23,89,1
3,7,23,89,1
3,7,23,89,1
3,7,23,89,1
3,7,23,89,0
3,7,23,89,1
3,7,23,89,1
3,7,23,89,1
3,7,23,89,0
3,7,23,89,1
3,7,23,89,1
3,7,23,89,1
3,7,23,89,0
3,7,23,89,0
3,7,23,89,1
3,7,23,89,0
3,7,23,89,0
3,7,23,89,0
3,7,23,89,1
3,7,23,89,1
3,7,23,89,0
3,7,23,89,0
3,7,23,89,1
3,7,23,89,0
3,7,23,89,1
2,7,23,89,0
2,7,23,89,0
2,7,23,89,0
6,7,23,89,0
6,7,23,89,1
6,7,23,89,1
6,7,23,89,1
6,7,23,89,1
6,7,23,89,1
6,7,23,89,0
6,7,23,89,1
6,7,23,89,1
6,7,23,89,1
6,7,23,89,0
6,7,23,89,1
6,7,23,89,1
6,7,23,89,1
6,7,23,89,1
6,7,23,89,1
6,7,23,89,1
6,7,23,89,1
6,7,23,89,1
6,7,23,89,1
6,7,23,89,1
6,7,23,89,0
1,7,23,89,1
3,7,23,89,1
3,7,23,89,0
3,7,23,89,0
1,7,23,89,1
1,7,23,89,0
1,7,23,89,1
3,7,23,89,0
1,7,23,89,1
3,7,23,89,1
3,7,15,159,0
3,7,15,159,1
3,7,15,159,0
2,7,15,159,1
1,7,15,159,0
3,7,15,159,0
3,7,15,159,0
3,7,15,159,1
3,7,15,159,0
3,7,15,159,0
3,7,15,159,0
3,7,15,159,0
3,7,15,159,0
3,7,15,159,0
3,7,15,159,0
3,7,15,159,0
3,7,15,159,0
3,7,15,159,0
3,7,15,159,0
3,7,15,159,1
3,7,15,159,0
3,7,15,159,1
3,7,15,159,0
3,7,15,159,1
3,7,15,159,0
3,7,15,159,0
3,7,15,159,0
3,7,15,159,1
3,7,15,159,0
3,7,15,159,0
3,7,15,159,1
3,7,15,159,0
3,7,15,159,1
2,7,15,159,1
6,7,15,159,1
6,7,15,159,1
6,7,15,159,1
6,7,15,159,1
6,7,15,159,1
6,7,15,159,1
6,7,15,159,1
6,7,15,159,1
1,7,15,159,0
1,7,15,159,1
1,7,15,159,1
1,7,15,159,0
3,7,15,159,1
3,7,15,159,1
2,7,15,159,0
2,7,15,159,0
3,7,15,159,1
1,7,15,159,1
1,7,15,159,1
1,7,15,159,0
1,7,15,159,1
1,7,15,159,0
3,7,15,159,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
2,7,23,325,1
2,7,23,325,0
2,7,23,325,1
2,7,23,325,1
2,7,23,325,1
2,7,23,325,1
1,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,1
3,7,23,325,0
6,7,23,325,1
6,7,23,325,1
6,7,23,325,0
6,7,23,325,1
6,7,23,325,1
6,7,23,325,0
6,7,23,325,1
6,7,23,325,0
6,7,23,325,1
6,7,23,325,1
6,7,23,325,1
6,7,23,325,1
6,7,23,325,0
6,7,23,325,0
6,7,23,325,0
6,7,23,325,1
6,7,23,325,1
6,7,23,325,1
1,7,23,325,0
3,7,23,325,0
2,7,23,325,0
2,7,23,325,0
2,7,23,325,0
2,7,23,325,0
3,7,23,325,0
1,7,23,325,0
1,7,23,325,0
1,7,23,325,0
1,7,23,325,0
1,7,23,325,0
1,7,23,325,0
1,7,23,325,0
1,7,23,325,0
1,7,23,325,1
3,7,23,325,0
3,7,23,325,1
3,7,23,325,0
1,7,23,325,1
1,7,23,325,0
1,7,23,325,1
3,7,23,308,1
3,7,23,308,1
0,7,23,308,0
0,7,23,308,1
0,7,23,308,1
2,7,23,308,0
2,7,23,308,0
2,7,23,308,1
2,7,23,308,1
3,7,23,308,0
4,7,23,308,1
3,7,23,308,0
3,7,23,308,0
3,7,23,308,0
3,7,23,308,0
3,7,23,308,0
3,7,23,308,0
3,7,23,308,1
3,7,23,308,0
3,7,23,308,0
3,7,23,308,1
3,7,23,308,1
3,7,23,308,0
3,7,23,308,0
3,7,23,308,1
3,7,23,308,0
3,7,23,308,0
1,7,23,308,0
2,7,23,308,0
1,7,23,308,0
1,7,23,308,1
