Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,Keywords
28,3,563,1,1,0,1,23
28,3,563,1,1,0,1,23
28,3,563,1,1,0,1,23
1511,3,563,0,1,0,1,23
81,2,564,0,1,0,1,71
552,3,564,0,1,0,1,71
69,3,564,0,1,0,1,71
69,3,564,1,1,0,1,71
26,3,564,1,1,0,1,71
64,3,564,0,1,0,1,71
1533,3,564,1,1,0,1,71
776,3,564,0,1,0,1,71
80,2,564,1,1,0,1,71
28,3,564,0,1,0,1,71
1481,3,564,1,1,0,1,71
576,0,565,1,1,0,1,70
576,0,565,0,1,0,1,70
81,2,565,1,1,0,1,70
69,3,565,1,1,0,1,70
69,3,565,1,1,0,1,70
26,3,565,1,1,0,1,70
26,3,565,1,1,0,1,70
80,2,565,0,1,0,1,70
751,2,565,0,1,0,1,70
28,3,565,1,1,0,1,70
1481,3,565,1,1,0,1,70
81,2,566,1,1,0,1,69
81,2,566,1,1,0,1,69
552,3,566,0,1,0,1,69
69,3,566,1,1,0,1,69
26,3,566,0,1,0,1,69
26,3,566,1,1,0,1,69
751,2,566,1,1,0,1,69
28,3,566,1,1,0,1,69
28,3,566,1,1,0,1,69
72,3,566,0,1,0,1,69
576,0,567,0,1,0,1,22
576,0,567,0,1,0,1,22
576,0,567,0,1,0,1,22
69,3,567,1,1,0,1,22
26,3,567,1,1,0,1,22
26,3,567,0,1,0,1,22
166,3,567,0,1,0,1,22
71,3,567,1,1,0,1,22
80,2,567,1,1,0,1,22
751,2,567,0,1,0,1,22
28,3,567,1,1,0,1,22
28,3,567,1,1,0,1,22
1511,3,567,1,1,0,1,22
576,0,568,0,1,0,1,23
81,2,568,1,1,0,1,23
81,2,568,1,1,0,1,23
552,3,568,0,1,0,1,23
69,3,568,1,1,0,1,23
26,3,568,1,1,0,1,23
470,3,568,1,1,0,1,23
80,2,568,1,1,0,1,23
582,2,568,0,1,0,1,23
751,2,568,0,1,0,1,23
28,3,568,1,1,0,1,23
576,0,569,0,1,0,1,179
41,3,569,0,1,0,1,179
81,2,569,0,1,0,1,179
552,3,569,0,1,0,1,179
591,3,569,1,1,0,1,179
69,3,569,1,1,0,1,179
551,2,569,0,1,0,1,179
37,3,569,0,1,0,1,179
28,3,569,1,1,0,1,179
576,0,570,1,0,0,1,68
576,0,570,1,0,0,1,68
41,3,570,1,0,0,1,68
552,3,570,0,0,0,1,68
776,3,570,0,0,0,1,68
776,3,570,0,0,0,1,68
582,2,570,0,0,0,1,68
576,0,571,0,1,0,1,144
41,3,571,1,1,0,1,144
81,2,571,0,1,0,1,144
81,2,571,1,1,0,1,144
552,3,571,0,1,0,1,144
378,3,571,0,1,0,1,144
69,3,571,1,1,0,1,144
69,3,571,1,1,0,1,144
26,3,571,0,1,0,1,144
71,3,571,1,1,0,1,144
80,2,571,1,1,0,1,144
751,2,571,1,1,0,1,144
28,3,571,1,1,0,1,144
576,0,572,0,1,0,1,180
576,0,572,0,1,0,1,180
41,3,572,1,1,0,1,180
81,2,572,0,1,0,1,180
81,2,572,0,1,0,1,180
378,3,572,0,1,0,1,180
69,3,572,1,1,0,1,180
26,3,572,0,1,0,1,180
28,3,572,1,1,0,1,180
28,3,572,0,1,0,1,180
576,0,573,0,1,0,1,232
41,3,573,0,1,0,1,232
81,2,573,1,1,0,1,232
378,3,573,1,1,0,1,232
378,3,573,0,1,0,1,232
69,3,573,1,1,0,1,232
26,3,573,1,1,0,1,232
26,3,573,1,1,0,1,232
166,3,573,0,1,0,1,232
582,2,573,0,1,0,1,232
28,3,573,1,1,0,1,232
28,3,573,1,1,0,1,232
28,3,573,1,1,0,1,232
576,0,574,1,0,0,1,38
576,0,574,0,0,0,1,38
576,0,574,1,0,0,1,38
552,3,574,0,0,0,1,38
776,3,574,0,0,0,1,38
776,3,574,1,0,0,1,38
776,3,574,0,0,0,1,38
582,2,574,1,0,0,1,38
576,0,575,0,0,0,1,233
576,0,575,1,0,0,1,233
576,0,575,1,0,0,1,233
41,3,575,1,0,0,1,233
552,3,575,1,0,0,1,233
776,3,575,0,0,0,1,233
582,2,575,0,0,0,1,233
576,0,576,0,0,0,1,23
576,0,576,0,0,0,1,23
41,3,576,0,0,0,1,23
552,3,576,0,0,0,1,23
64,3,576,1,0,0,1,23
776,3,576,0,0,0,1,23
776,3,576,0,0,0,1,23
81,2,581,1,1,5,10,337
81,2,582,1,0,5,10,236
81,2,583,1,0,5,10,237
41,3,584,1,1,5,10,4
131,2,586,1,0,5,10,4
509,3,592,0,1,7,8,184
411,3,592,0,1,7,8,184
80,2,592,1,1,7,8,184
71,3,593,1,1,7,8,85
411,3,593,0,1,7,8,85
411,3,593,0,1,7,8,85
1292,1,593,1,1,7,8,85
250,2,594,1,1,7,8,310
509,3,594,1,1,7,8,310
411,3,594,1,1,7,8,310
80,2,594,1,1,7,8,310
1292,1,594,1,1,7,8,310
599,1,594,1,1,7,8,310
168,3,595,0,1,7,8,83
71,3,595,0,1,7,8,83
411,3,595,0,1,7,8,83
37,3,595,1,1,7,8,83
1292,1,595,1,1,7,8,83
71,3,596,1,1,7,8,83
411,3,596,0,1,7,8,83
411,3,596,0,1,7,8,83
37,3,596,1,1,7,8,83
1292,1,596,1,1,7,8,83
576,0,597,0,1,7,8,84
509,3,597,1,1,7,8,84
411,3,597,0,1,7,8,84
599,1,601,0,1,7,8,83
509,3,602,1,1,7,8,79
411,3,602,0,1,7,8,79
80,2,602,0,1,7,8,79
1292,1,602,0,1,7,8,79
827,1,602,0,1,7,8,79
241,2,603,0,1,7,8,79
975,3,603,0,1,7,8,79
411,3,603,0,1,7,8,79
374,3,603,0,1,7,8,79
509,3,604,1,1,7,8,79
71,3,604,0,1,7,8,79
37,3,604,0,1,7,8,79
1292,1,604,0,1,7,8,79
509,3,605,1,1,7,8,81
411,3,605,1,1,7,8,81
80,2,605,1,1,7,8,81
599,1,605,0,1,7,8,81
91,2,606,1,1,7,8,78
1292,1,606,1,1,7,8,78
599,1,606,0,1,7,8,78
168,3,607,0,1,7,8,77
510,3,607,0,1,7,8,77
36,3,607,1,1,7,8,77
510,3,608,0,1,7,8,77
509,3,608,1,1,7,8,77
80,2,608,1,1,7,8,77
37,3,608,0,1,7,8,77
1292,1,608,1,1,7,8,77
599,1,608,0,1,7,8,77
411,3,610,0,0,7,8,79
599,1,610,1,0,7,8,79
202,2,611,0,1,4,0,300
218,2,611,0,1,4,0,300
81,2,611,0,1,4,0,300
344,3,611,1,1,4,0,300
175,1,611,0,1,4,0,300
175,1,611,0,1,4,0,300
524,3,611,0,1,4,0,300
524,3,611,0,1,4,0,300
1486,3,611,0,1,4,0,300
174,3,611,0,1,4,0,300
525,3,611,0,1,4,0,300
511,3,611,0,1,4,0,300
71,3,611,1,1,4,0,300
1379,3,611,1,1,4,0,300
405,3,611,0,1,4,0,300
80,2,611,0,1,4,0,300
198,1,611,0,1,4,0,300
625,5,611,0,1,4,0,300
625,5,611,0,1,4,0,300
351,3,612,1,1,4,0,300
351,3,612,1,1,4,0,300
351,3,612,1,1,4,0,300
201,2,612,1,1,4,0,300
344,3,612,1,1,4,0,300
985,4,612,0,1,4,0,300
524,3,612,1,1,4,0,300
511,3,612,1,1,4,0,300
525,3,612,0,1,4,0,300
511,3,612,0,1,4,0,300
525,3,612,0,1,4,0,300
71,3,612,0,1,4,0,300
71,3,612,0,1,4,0,300
359,3,612,1,1,4,0,300
37,3,612,1,1,4,0,300
176,1,612,1,1,4,0,300
176,1,612,1,1,4,0,300
204,2,612,1,1,4,0,300
625,5,612,1,1,4,0,300
625,5,612,1,1,4,0,300
625,5,612,1,1,4,0,300
351,3,613,0,1,4,0,300
202,2,613,0,1,4,0,300
203,2,613,0,1,4,0,300
201,2,613,0,1,4,0,300
199,2,613,1,1,4,0,300
200,2,613,0,1,4,0,300
175,1,613,0,1,4,0,300
985,4,613,0,1,4,0,300
524,3,613,0,1,4,0,300
1486,3,613,0,1,4,0,300
1274,3,613,0,1,4,0,300
525,3,613,0,1,4,0,300
511,3,613,1,1,4,0,300
525,3,613,0,1,4,0,300
405,3,613,0,1,4,0,300
142,3,613,0,1,4,0,300
176,1,613,1,1,4,0,300
198,1,613,0,1,4,0,300
625,5,613,0,1,4,0,300
351,3,614,0,1,4,0,300
202,2,614,0,1,4,0,300
175,1,614,0,1,4,0,300
524,3,614,0,1,4,0,300
197,3,614,0,1,4,0,300
483,3,614,0,1,4,0,300
1486,3,614,0,1,4,0,300
1274,3,614,1,1,4,0,300
71,3,614,0,1,4,0,300
71,3,614,0,1,4,0,300
407,3,614,0,1,4,0,300
142,3,614,0,1,4,0,300
177,1,614,0,1,4,0,300
204,2,614,1,1,4,0,300
625,5,614,1,1,4,0,300
625,5,614,0,1,4,0,300
509,3,616,0,1,7,8,77
64,3,616,0,1,7,8,77
411,3,616,1,1,7,8,77
411,3,616,0,1,7,8,77
1292,1,616,0,1,7,8,77
374,3,616,0,1,7,8,77
525,3,617,0,1,7,8,82
411,3,617,1,1,7,8,82
37,3,617,1,1,7,8,82
1292,1,617,1,1,7,8,82
1292,1,617,1,1,7,8,82
599,1,617,1,1,7,8,82
411,3,618,1,0,7,8,82
599,1,618,1,0,7,8,82
1292,1,619,1,1,7,8,80
599,1,619,1,1,7,8,80
1517,3,620,1,0,7,8,33
483,3,620,1,0,7,8,33
411,3,620,0,0,7,8,33
411,3,621,0,0,7,8,33
599,1,621,1,0,7,8,33
411,3,622,0,1,7,8,33
80,2,622,0,1,7,8,33
1292,1,622,1,1,7,8,33
1292,1,622,1,1,7,8,33
411,3,623,0,0,7,8,33
599,1,623,1,0,7,8,33
1517,3,624,1,0,7,8,33
483,3,624,1,0,7,8,33
411,3,624,0,0,7,8,33
1517,3,625,1,0,7,8,33
990,3,625,1,0,7,8,33
1517,3,627,1,0,7,8,86
483,3,627,1,0,7,8,86
1517,3,628,1,0,7,8,86
599,1,628,1,0,7,8,86
509,3,629,1,1,7,8,85
71,3,629,1,1,7,8,85
411,3,629,0,1,7,8,85
37,3,629,0,1,7,8,85
1292,1,629,1,1,7,8,85
455,3,630,1,1,7,8,85
973,3,630,1,1,7,8,85
71,3,630,1,1,7,8,85
411,3,630,0,1,7,8,85
1292,1,630,0,1,7,8,85
553,3,630,1,1,7,8,85
90,2,633,0,0,7,16,186
415,3,633,0,0,7,16,186
422,3,633,0,0,7,16,186
91,2,634,1,1,7,16,60
979,3,634,0,1,7,16,60
415,3,634,0,1,7,16,60
406,3,634,0,1,7,16,60
71,3,634,1,1,7,16,60
128,2,635,0,1,7,16,58
128,2,635,0,1,7,16,58
1518,3,635,0,1,7,16,58
524,3,635,1,1,7,16,58
1247,3,635,0,1,7,16,58
509,3,635,1,1,7,16,58
973,3,635,1,1,7,16,58
406,3,635,0,1,7,16,58
52,3,635,0,1,7,16,58
598,1,635,1,1,7,16,58
311,0,635,0,1,7,16,58
311,0,635,0,1,7,16,58
462,2,636,0,1,7,16,198
415,3,636,0,1,7,16,198
509,3,636,1,1,7,16,198
511,3,636,0,1,7,16,198
986,3,636,0,1,7,16,198
827,1,636,1,1,7,16,198
311,0,636,1,1,7,16,198
311,0,636,0,1,7,16,198
128,2,637,1,1,7,16,57
128,2,637,1,1,7,16,57
1518,3,637,0,1,7,16,57
509,3,637,1,1,7,16,57
166,3,637,0,1,7,16,57
422,3,637,0,1,7,16,57
562,0,638,0,0,7,16,306
415,3,638,1,0,7,16,306
633,1,638,1,0,7,16,306
510,3,639,0,1,7,16,146
1247,3,639,0,1,7,16,146
511,3,639,1,1,7,16,146
71,3,639,0,1,7,16,146
420,3,639,0,1,7,16,146
36,3,639,0,1,7,16,146
311,0,639,1,1,7,16,146
311,0,639,1,1,7,16,146
250,2,640,1,1,7,16,57
91,2,640,1,1,7,16,57
455,3,640,1,1,7,16,57
979,3,640,0,1,7,16,57
509,3,640,0,1,7,16,57
509,3,640,0,1,7,16,57
986,3,640,0,1,7,16,57
406,3,640,0,1,7,16,57
411,3,640,0,1,7,16,57
411,3,640,0,1,7,16,57
600,1,640,0,1,7,16,57
90,2,641,0,1,7,16,41
128,2,641,0,1,7,16,41
1247,3,641,0,1,7,16,41
509,3,641,1,1,7,16,41
509,3,641,1,1,7,16,41
71,3,641,0,1,7,16,41
422,3,641,1,1,7,16,41
422,3,641,0,1,7,16,41
420,3,641,0,1,7,16,41
827,1,641,0,1,7,16,41
90,2,642,1,1,7,16,332
128,2,642,1,1,7,16,332
1518,3,642,1,1,7,16,332
1247,3,642,0,1,7,16,332
511,3,642,1,1,7,16,332
71,3,642,1,1,7,16,332
1518,3,643,1,1,7,16,40
986,3,643,1,1,7,16,40
422,3,643,0,1,7,16,40
420,3,643,0,1,7,16,40
208,2,644,1,1,7,16,39
90,2,644,0,1,7,16,39
128,2,644,0,1,7,16,39
455,3,644,0,1,7,16,39
1518,3,644,1,1,7,16,39
1518,3,644,1,1,7,16,39
415,3,644,0,1,7,16,39
511,3,644,0,1,7,16,39
420,3,644,0,1,7,16,39
827,1,644,0,1,7,16,39
311,0,644,1,1,7,16,39
625,5,644,0,1,7,16,39
208,2,645,1,1,7,16,200
90,2,645,1,1,7,16,200
128,2,645,1,1,7,16,200
128,2,645,0,1,7,16,200
455,3,645,1,1,7,16,200
462,2,645,1,1,7,16,200
1518,3,645,1,1,7,16,200
524,3,645,1,1,7,16,200
986,3,645,1,1,7,16,200
71,3,645,0,1,7,16,200
71,3,645,0,1,7,16,200
411,3,645,1,1,7,16,200
600,1,645,0,1,7,16,200
311,0,645,0,1,7,16,200
311,0,645,0,1,7,16,200
374,3,645,1,1,7,16,200
510,3,646,0,1,7,16,195
524,3,646,1,1,7,16,195
511,3,646,1,1,7,16,195
166,3,646,1,1,7,16,195
406,3,646,0,1,7,16,195
411,3,646,1,1,7,16,195
455,3,647,1,1,7,16,191
462,2,647,1,1,7,16,191
510,3,647,1,1,7,16,191
1247,3,647,1,1,7,16,191
511,3,647,1,1,7,16,191
511,3,647,1,1,7,16,191
420,3,647,0,1,7,16,191
80,2,647,1,1,7,16,191
311,0,647,0,1,7,16,191
311,0,647,0,1,7,16,191
90,2,648,1,0,7,16,57
422,3,648,1,0,7,16,57
128,2,650,1,1,7,16,192
415,3,650,1,1,7,16,192
1247,3,650,0,1,7,16,192
509,3,650,0,1,7,16,192
1179,3,650,1,1,7,16,192
71,3,650,0,1,7,16,192
422,3,650,0,1,7,16,192
411,3,650,1,1,7,16,192
311,0,650,0,1,7,16,192
986,3,651,1,1,7,16,192
406,3,651,1,1,7,16,192
71,3,651,0,1,7,16,192
422,3,651,0,1,7,16,192
455,3,652,1,1,7,16,176
455,3,652,1,1,7,16,176
510,3,652,0,1,7,16,176
511,3,652,1,1,7,16,176
166,3,652,0,1,7,16,176
422,3,652,1,1,7,16,176
80,2,652,1,1,7,16,176
600,1,652,1,1,7,16,176
598,1,652,1,1,7,16,176
311,0,652,1,1,7,16,176
311,0,652,1,1,7,16,176
979,3,653,1,1,7,16,177
524,3,653,1,1,7,16,177
71,3,653,0,1,7,16,177
52,3,653,1,1,7,16,177
72,3,653,0,1,7,16,177
311,0,653,1,1,7,16,177
1049,2,657,0,1,3,4,184
352,3,657,0,1,3,4,184
174,3,657,0,1,3,4,184
37,3,657,1,1,3,4,184
177,1,657,0,1,3,4,184
178,1,657,0,1,3,4,184
634,1,657,1,1,3,4,184
1026,2,658,0,1,3,4,261
1049,2,658,0,1,3,4,261
1011,3,658,1,1,3,4,261
1487,3,658,0,1,3,4,261
80,2,658,0,1,3,4,261
176,1,658,1,1,3,4,261
351,3,660,0,0,3,4,264
239,2,661,1,1,3,4,184
239,2,661,1,1,3,4,184
1049,2,661,0,1,3,4,184
165,3,661,0,1,3,4,184
626,1,661,0,1,3,4,184
626,1,661,0,1,3,4,184
349,3,661,1,1,3,4,184
174,3,661,0,1,3,4,184
37,3,661,1,1,3,4,184
176,1,661,0,1,3,4,184
625,5,662,1,0,4,0,300
625,5,662,0,0,4,0,300
625,5,662,0,0,4,0,300
625,5,662,0,0,4,0,300
625,5,663,0,0,4,0,300
625,5,664,0,0,4,0,300
351,3,665,1,1,4,0,300
218,2,665,0,1,4,0,300
203,2,665,1,1,4,0,300
199,2,665,1,1,4,0,300
344,3,665,1,1,4,0,300
985,4,665,0,1,4,0,300
510,3,665,1,1,4,0,300
483,3,665,1,1,4,0,300
189,3,665,0,1,4,0,300
406,3,665,0,1,4,0,300
359,3,665,0,1,4,0,300
37,3,665,1,1,4,0,300
176,1,665,1,1,4,0,300
177,1,665,1,1,4,0,300
351,3,666,1,1,4,0,300
351,3,666,1,1,4,0,300
351,3,666,1,1,4,0,300
203,2,666,1,1,4,0,300
510,3,666,0,1,4,0,300
524,3,666,1,1,4,0,300
197,3,666,0,1,4,0,300
1274,3,666,0,1,4,0,300
406,3,666,0,1,4,0,300
509,3,666,1,1,4,0,300
509,3,666,1,1,4,0,300
525,3,666,0,1,4,0,300
71,3,666,0,1,4,0,300
219,2,666,1,1,4,0,300
80,2,666,0,1,4,0,300
142,3,666,0,1,4,0,300
198,1,666,0,1,4,0,300
204,2,666,1,1,4,0,300
625,5,666,1,1,4,0,300
625,5,666,0,1,4,0,300
624,3,666,1,1,4,0,300
351,3,667,1,1,4,0,300
202,2,667,0,1,4,0,300
218,2,667,1,1,4,0,300
200,2,667,0,1,4,0,300
175,1,667,1,1,4,0,300
510,3,667,0,1,4,0,300
524,3,667,0,1,4,0,300
197,3,667,0,1,4,0,300
483,3,667,1,1,4,0,300
406,3,667,0,1,4,0,300
525,3,667,0,1,4,0,300
71,3,667,0,1,4,0,300
64,3,667,0,1,4,0,300
1484,3,667,1,1,4,0,300
219,2,667,0,1,4,0,300
142,3,667,0,1,4,0,300
177,1,667,0,1,4,0,300
625,5,667,1,1,4,0,300
625,5,667,0,1,4,0,300
625,5,667,0,1,4,0,300
351,3,668,1,1,4,0,300
202,2,668,0,1,4,0,300
200,2,668,0,1,4,0,300
985,4,668,1,1,4,0,300
985,4,668,1,1,4,0,300
510,3,668,0,1,4,0,300
524,3,668,1,1,4,0,300
1274,3,668,0,1,4,0,300
509,3,668,0,1,4,0,300
525,3,668,0,1,4,0,300
71,3,668,1,1,4,0,300
64,3,668,0,1,4,0,300
359,3,668,0,1,4,0,300
80,2,668,0,1,4,0,300
204,2,668,0,1,4,0,300
1557,3,670,1,0,11,12,158
1557,3,670,0,0,11,12,158
1481,3,671,0,1,11,12,158
168,3,672,1,1,11,12,158
552,3,673,0,0,11,12,158
1557,3,673,0,0,11,12,158
1557,3,673,0,0,11,12,158
1557,3,674,0,0,11,12,158
1557,3,674,1,0,11,12,158
1557,3,674,1,0,11,12,158
1557,3,675,0,0,11,6,73
1557,3,676,1,0,11,6,73
1557,3,676,0,0,11,6,73
552,3,677,0,0,11,6,73
1557,3,677,1,0,11,6,73
1557,3,677,0,0,11,6,73
168,3,678,0,1,11,12,158
1565,3,678,1,1,11,12,158
351,3,679,0,1,11,12,158
168,3,679,0,1,11,12,158
1565,3,679,0,1,11,12,158
181,1,679,0,1,11,12,158
1481,3,679,0,1,11,12,158
1565,3,680,0,1,11,12,137
1564,3,680,0,1,11,12,137
41,3,681,1,1,11,12,137
1561,3,681,1,1,11,12,137
1481,3,681,0,1,11,12,137
1509,3,682,1,1,11,12,137
1564,3,682,0,1,11,12,137
552,3,683,0,0,11,6,72
1557,3,683,0,0,11,6,72
1557,3,684,1,0,11,6,72
1557,3,684,0,0,11,6,72
351,3,685,1,1,11,12,137
1509,3,685,0,1,11,12,137
1565,3,685,0,1,11,12,137
1564,3,685,1,1,11,12,137
1481,3,685,0,1,11,12,137
1565,3,686,0,1,11,12,137
1564,3,686,0,1,11,12,137
1481,3,686,1,1,11,12,137
1557,3,687,0,0,11,12,137
1557,3,688,1,0,11,12,137
1557,3,688,1,0,11,12,137
1557,3,693,1,0,11,12,158
1557,3,693,1,0,11,12,158
1557,3,694,1,0,11,12,158
1557,3,694,0,0,11,12,158
576,0,695,0,1,0,1,228
26,3,695,0,1,0,1,228
71,3,695,0,1,0,1,228
551,2,695,0,1,0,1,228
576,0,696,0,0,0,1,25
582,2,696,0,0,0,1,25
576,0,697,1,1,0,1,230
576,0,697,0,1,0,1,230
81,2,697,1,1,0,1,230
378,3,697,1,1,0,1,230
26,3,697,1,1,0,1,230
26,3,697,1,1,0,1,230
71,3,697,0,1,0,1,230
751,2,697,0,1,0,1,230
28,3,697,0,1,0,1,230
378,3,698,1,1,0,1,234
26,3,698,0,1,0,1,234
64,3,698,0,1,0,1,234
80,2,698,0,1,0,1,234
80,2,698,1,1,0,1,234
582,2,698,0,1,0,1,234
576,0,699,0,1,0,1,26
576,0,699,0,1,0,1,26
576,0,699,0,1,0,1,26
576,0,699,0,1,0,1,26
81,2,699,0,1,0,1,26
470,3,699,1,1,0,1,26
751,2,699,1,1,0,1,26
28,3,699,0,1,0,1,26
37,3,699,1,1,0,1,26
28,3,699,1,1,0,1,26
470,3,700,0,1,0,1,37
551,2,700,0,1,0,1,37
582,2,700,0,1,0,1,37
751,2,700,1,1,0,1,37
28,3,700,1,1,0,1,37
28,3,700,1,1,0,1,37
81,2,701,0,1,0,1,229
81,2,701,0,1,0,1,229
378,3,701,1,1,0,1,229
378,3,701,1,1,0,1,229
69,3,701,1,1,0,1,229
26,3,701,1,1,0,1,229
470,3,701,1,1,0,1,229
166,3,701,0,1,0,1,229
71,3,701,1,1,0,1,229
551,2,701,1,1,0,1,229
80,2,701,1,1,0,1,229
751,2,701,0,1,0,1,229
28,3,701,1,1,0,1,229
37,3,701,0,1,0,1,229
576,0,702,0,0,0,1,25
576,0,702,0,0,0,1,25
552,3,702,0,0,0,1,25
776,3,702,0,0,0,1,25
776,3,702,1,0,0,1,25
582,2,702,0,0,0,1,25
69,3,703,1,1,0,1,235
549,3,703,0,1,0,1,235
166,3,703,0,1,0,1,235
64,3,703,0,1,0,1,235
776,3,703,0,1,0,1,235
80,2,703,0,1,0,1,235
751,2,703,1,1,0,1,235
751,2,703,1,1,0,1,235
37,3,703,1,1,0,1,235
28,3,703,0,1,0,1,235
91,2,714,0,1,6,11,297
64,3,714,1,1,6,11,297
411,3,714,0,1,6,11,297
1481,3,714,1,1,6,11,297
239,2,717,0,1,3,4,354
626,1,717,1,1,3,4,354
626,1,717,1,1,3,4,354
626,1,717,0,1,3,4,354
483,3,717,0,1,3,4,354
71,3,717,1,1,3,4,354
751,2,717,0,1,3,4,354
1561,3,718,0,0,6,11,327
1552,3,719,0,1,6,11,142
37,3,719,1,1,6,11,142
351,3,720,1,1,3,4,276
344,3,720,0,1,3,4,276
175,1,720,0,1,3,4,276
349,3,720,0,1,3,4,276
1487,3,720,1,1,3,4,276
918,3,720,0,1,3,4,276
71,3,720,1,1,3,4,276
71,3,720,1,1,3,4,276
176,1,720,0,1,3,4,276
178,1,720,0,1,3,4,276
351,3,721,0,1,3,4,275
351,3,721,0,1,3,4,275
175,1,721,0,1,3,4,275
174,3,721,0,1,3,4,275
1564,3,721,0,1,3,4,275
176,1,721,1,1,3,4,275
178,1,721,1,1,3,4,275
918,3,722,0,1,6,11,142
200,2,723,0,1,6,11,327
1564,3,723,0,1,6,11,327
411,3,723,0,1,6,11,327
37,3,723,1,1,6,11,327
168,3,724,1,0,6,11,355
411,3,724,0,0,6,11,355
351,3,727,0,0,3,4,347
1026,2,729,1,1,3,4,272
349,3,729,0,1,3,4,272
1487,3,729,1,1,3,4,272
174,3,729,1,1,3,4,272
189,3,729,1,1,3,4,272
64,3,729,1,1,3,4,272
71,3,729,0,1,3,4,272
407,3,729,0,1,3,4,272
80,2,729,1,1,3,4,272
176,1,729,0,1,3,4,272
351,3,730,0,1,3,4,263
165,3,730,0,1,3,4,263
985,4,730,0,1,3,4,263
349,3,730,0,1,3,4,263
174,3,730,0,1,3,4,263
80,2,730,0,1,3,4,263
37,3,730,0,1,3,4,263
177,1,730,0,1,3,4,263
176,1,730,1,1,3,4,263
176,1,730,0,1,3,4,263
168,3,732,0,0,6,11,355
1565,3,732,0,0,6,11,355
1561,3,732,0,0,6,11,355
200,2,733,1,1,6,11,297
91,2,733,0,1,6,11,297
455,3,733,1,1,6,11,297
411,3,733,0,1,6,11,297
37,3,733,1,1,6,11,297
344,3,734,0,1,3,4,262
175,1,734,0,1,3,4,262
349,3,734,0,1,3,4,262
1487,3,734,0,1,3,4,262
751,2,734,0,1,3,4,262
177,1,734,0,1,3,4,262
177,1,734,1,1,3,4,262
178,1,734,0,1,3,4,262
1481,3,734,0,1,3,4,262
351,3,735,1,1,3,4,263
344,3,735,0,1,3,4,263
626,1,735,0,1,3,4,263
349,3,735,0,1,3,4,263
349,3,735,0,1,3,4,263
189,3,735,0,1,3,4,263
71,3,735,1,1,3,4,263
64,3,735,1,1,3,4,263
37,3,735,1,1,3,4,263
176,1,735,0,1,3,4,263
177,1,735,0,1,3,4,263
1022,2,736,0,1,9,13,171
1505,3,736,0,1,9,13,171
80,2,736,1,1,9,13,171
80,2,736,1,1,9,13,171
1505,3,737,0,1,9,13,169
1022,2,738,0,1,9,13,123
80,2,738,1,1,9,13,123
1525,3,740,0,0,9,13,169
80,2,741,0,1,9,13,123
1505,3,742,0,1,9,13,75
80,2,742,0,1,9,13,75
1022,2,743,0,1,9,13,75
1505,3,743,0,1,9,13,75
1525,3,743,0,1,9,13,75
1505,3,744,1,1,9,13,99
1525,3,744,0,1,9,13,99
80,2,744,0,1,9,13,99
1525,3,746,0,0,9,13,74
1525,3,747,0,0,9,13,74
1525,3,749,0,0,9,13,253
1525,3,750,0,0,9,13,292
1525,3,751,0,0,9,13,292
351,3,752,1,1,3,4,256
626,1,752,1,1,3,4,256
483,3,752,1,1,3,4,256
349,3,752,1,1,3,4,256
80,2,752,1,1,3,4,256
176,1,752,1,1,3,4,256
351,3,753,1,1,3,4,102
626,1,753,1,1,3,4,102
349,3,753,0,1,3,4,102
174,3,753,0,1,3,4,102
71,3,753,1,1,3,4,102
1564,3,753,0,1,3,4,102
178,1,753,0,1,3,4,102
178,1,753,0,1,3,4,102
80,2,756,1,1,6,7,21
80,2,756,1,1,6,7,21
80,2,757,0,1,6,7,151
1481,3,757,0,1,6,7,151
1525,3,760,0,1,10,20,97
913,0,761,1,1,10,20,97
913,0,761,0,1,10,20,97
913,0,761,1,1,10,20,97
775,3,761,0,1,10,20,97
1525,3,761,0,1,10,20,97
1525,3,763,0,0,10,20,43
26,3,765,1,1,10,20,1
80,2,765,1,1,10,20,1
1525,3,766,0,1,10,20,96
913,0,767,0,1,10,20,96
1518,3,767,1,1,10,20,96
1525,3,767,0,1,10,20,96
1525,3,769,0,0,10,20,18
1525,3,770,0,0,10,20,18
913,0,771,0,1,10,20,97
913,0,771,0,1,10,20,97
913,0,771,1,1,10,20,97
71,3,771,1,1,10,20,97
913,0,773,1,1,10,20,97
913,0,773,1,1,10,20,97
775,3,773,0,1,10,20,97
37,3,773,0,1,10,20,97
1481,3,773,0,1,10,20,97
1525,3,774,0,0,10,20,97
1525,3,775,0,0,10,20,97
956,3,776,0,1,7,15,138
1271,3,776,1,1,7,15,138
876,1,776,1,1,7,15,138
969,4,776,0,1,7,15,138
168,3,776,0,1,7,15,138
168,3,776,1,1,7,15,138
168,3,776,1,1,7,15,138
168,3,776,1,1,7,15,138
1252,3,776,0,1,7,15,138
972,3,776,0,1,7,15,138
972,3,776,0,1,7,15,138
972,3,776,0,1,7,15,138
1517,3,776,1,1,7,15,138
378,3,776,1,1,7,15,138
1093,3,776,1,1,7,15,138
1194,3,776,1,1,7,15,138
1157,3,776,0,1,7,15,138
1256,3,776,0,1,7,15,138
1219,3,776,0,1,7,15,138
1219,3,776,0,1,7,15,138
1219,3,776,0,1,7,15,138
1219,3,776,0,1,7,15,138
1219,3,776,0,1,7,15,138
